checked,result_type,id,citation_id,site_id,treatment_id,sitename,city,lat,lon,scientificname,commonname,genus,species_id,cultivar_id,author,citation_year,treatment,date,time,raw_date,month,year,dateloc,trait,trait_description,mean,units,n,statname,stat,notes,access_level,cultivar,entity,method_name
1,traits,29,41,92,NA,Burning Star #5,Desoto,38.13,-90.55,Panicum virgatum,switchgrass,Panicum,938,51,Skeel,1996,NA,1994 May 19,7 PM (America/Chicago),1994-05-19T19:00:00.000-05:00,5,1994,5.0,PN,Photosynthetic rate at ambient CO2(370ppm),25.6,umol CO2 m-2 s-1,5,,NA,,4,Unknown,NA,NA
1,traits,31,41,92,NA,Burning Star #5,Desoto,38.13,-90.55,Panicum virgatum,switchgrass,Panicum,938,51,Skeel,1996,NA,1994 Jun 14,7 PM (America/Chicago),1994-06-14T19:00:00.000-05:00,6,1994,5.0,PN,Photosynthetic rate at ambient CO2(370ppm),19.8,umol CO2 m-2 s-1,5,,NA,,4,Unknown,NA,NA
1,traits,33,41,92,NA,Burning Star #5,Desoto,38.13,-90.55,Panicum virgatum,switchgrass,Panicum,938,51,Skeel,1996,NA,"Week of Jul 14, 1994",7 PM (America/Chicago),1994-07-14T19:00:00.000-05:00,7,1994,5.5,PN,Photosynthetic rate at ambient CO2(370ppm),23.5,umol CO2 m-2 s-1,5,,NA,,4,Unknown,NA,NA
1,traits,35,41,92,NA,Burning Star #5,Desoto,38.13,-90.55,Panicum virgatum,switchgrass,Panicum,938,51,Skeel,1996,NA,"Week of Aug 4, 1994",7 PM (America/Chicago),1994-08-04T19:00:00.000-05:00,8,1994,5.5,PN,Photosynthetic rate at ambient CO2(370ppm),16.9,umol CO2 m-2 s-1,5,,NA,,4,Unknown,NA,NA
1,traits,37,41,92,NA,Burning Star #5,Desoto,38.13,-90.55,Panicum virgatum,switchgrass,Panicum,938,51,Skeel,1996,NA,"Week of Aug 24, 1994",7 PM (America/Chicago),1994-08-24T19:00:00.000-05:00,8,1994,5.5,PN,Photosynthetic rate at ambient CO2(370ppm),19.9,umol CO2 m-2 s-1,5,,NA,,4,Unknown,NA,NA
1,traits,39,41,93,NA,Freeman United Coal Mining Company Fidelity Mine No. 11,DuQuoin,37.97,-89.29,Panicum virgatum,switchgrass,Panicum,938,51,Skeel,1996,NA,1994 May 19,7 PM (America/Chicago),1994-05-19T19:00:00.000-05:00,5,1994,5.0,PN,Photosynthetic rate at ambient CO2(370ppm),19.5,umol CO2 m-2 s-1,5,,NA,,4,Unknown,NA,NA
1,traits,41,41,93,NA,Freeman United Coal Mining Company Fidelity Mine No. 11,DuQuoin,37.97,-89.29,Panicum virgatum,switchgrass,Panicum,938,51,Skeel,1996,NA,1994 Jun 14,7 PM (America/Chicago),1994-06-14T19:00:00.000-05:00,6,1994,5.0,PN,Photosynthetic rate at ambient CO2(370ppm),26,umol CO2 m-2 s-1,5,,NA,,4,Unknown,NA,NA
1,traits,43,41,93,NA,Freeman United Coal Mining Company Fidelity Mine No. 11,DuQuoin,37.97,-89.29,Panicum virgatum,switchgrass,Panicum,938,51,Skeel,1996,NA,"Week of Jul 14, 1994",7 PM (America/Chicago),1994-07-14T19:00:00.000-05:00,7,1994,5.5,PN,Photosynthetic rate at ambient CO2(370ppm),21.7,umol CO2 m-2 s-1,5,,NA,,4,Unknown,NA,NA
1,traits,45,41,93,NA,Freeman United Coal Mining Company Fidelity Mine No. 11,DuQuoin,37.97,-89.29,Panicum virgatum,switchgrass,Panicum,938,51,Skeel,1996,NA,"Week of Aug 4, 1994",7 PM (America/Chicago),1994-08-04T19:00:00.000-05:00,8,1994,5.5,PN,Photosynthetic rate at ambient CO2(370ppm),15.2,umol CO2 m-2 s-1,5,,NA,,4,Unknown,NA,NA
1,traits,47,41,94,NA,,Desoto,38.13,-90.55,Panicum virgatum,switchgrass,Panicum,938,51,Skeel,1996,NA,1994 Jun 14,7 PM (America/Chicago),1994-06-14T19:00:00.000-05:00,6,1994,5.0,PN,Photosynthetic rate at ambient CO2(370ppm),11.7,umol CO2 m-2 s-1,5,,NA,,4,Unknown,NA,NA
1,traits,49,41,94,NA,,Desoto,38.13,-90.55,Panicum virgatum,switchgrass,Panicum,938,51,Skeel,1996,NA,1994 Jul 14,7 PM (America/Chicago),1994-07-14T19:00:00.000-05:00,7,1994,5.0,PN,Photosynthetic rate at ambient CO2(370ppm),19.7,umol CO2 m-2 s-1,5,,NA,,4,Unknown,NA,NA
1,traits,51,41,94,NA,,Desoto,38.13,-90.55,Panicum virgatum,switchgrass,Panicum,938,51,Skeel,1996,NA,"Week of Aug 4, 1994",7 PM (America/Chicago),1994-08-04T19:00:00.000-05:00,8,1994,5.5,PN,Photosynthetic rate at ambient CO2(370ppm),16.8,umol CO2 m-2 s-1,5,,NA,,4,Unknown,NA,NA
1,traits,53,41,94,NA,,Desoto,38.13,-90.55,Panicum virgatum,switchgrass,Panicum,938,51,Skeel,1996,NA,"Week of Aug 24, 1994",7 PM (America/Chicago),1994-08-24T19:00:00.000-05:00,8,1994,5.5,PN,Photosynthetic rate at ambient CO2(370ppm),18.8,umol CO2 m-2 s-1,5,,NA,,4,Unknown,NA,NA
1,traits,95,45,99,89,Konza Prairie Research Natural Area,Konza,39.01,-96.58,Panicum virgatum,switchgrass,Panicum,938,51,Knapp,1985,burned,1983 Jun 14,Time Level of Confidence Unknown,1983-06-14T19:00:00.000-05:00,6,1983,5.0,leafN,Leaf Percent Nitrogen,2.36,percent,20,,NA,,4,Unknown,NA,NA
1,traits,96,45,99,89,Konza Prairie Research Natural Area,Konza,39.01,-96.58,Panicum virgatum,switchgrass,Panicum,938,51,Knapp,1985,burned,1983 Jul 14,Time Level of Confidence Unknown,1983-07-14T19:00:00.000-05:00,7,1983,5.0,leafN,Leaf Percent Nitrogen,1.7,percent,20,,NA,,4,Unknown,NA,NA
1,traits,97,45,99,89,Konza Prairie Research Natural Area,Konza,39.01,-96.58,Panicum virgatum,switchgrass,Panicum,938,51,Knapp,1985,burned,"Week of Aug 6, 1983",Time Level of Confidence Unknown,1983-08-06T19:00:00.000-05:00,8,1983,5.5,leafN,Leaf Percent Nitrogen,1.51,percent,20,,NA,,4,Unknown,NA,NA
1,traits,98,45,99,89,Konza Prairie Research Natural Area,Konza,39.01,-96.58,Panicum virgatum,switchgrass,Panicum,938,51,Knapp,1985,burned,"Week of Aug 22, 1983",Time Level of Confidence Unknown,1983-08-22T19:00:00.000-05:00,8,1983,5.5,leafN,Leaf Percent Nitrogen,1.3,percent,20,,NA,,4,Unknown,NA,NA
1,traits,99,45,99,89,Konza Prairie Research Natural Area,Konza,39.01,-96.58,Panicum virgatum,switchgrass,Panicum,938,51,Knapp,1985,burned,"Week of Sep 6, 1983",Time Level of Confidence Unknown,1983-09-06T19:00:00.000-05:00,9,1983,5.5,leafN,Leaf Percent Nitrogen,1.13,percent,20,,NA,,4,Unknown,NA,NA
1,traits,100,45,99,89,Konza Prairie Research Natural Area,Konza,39.01,-96.58,Panicum virgatum,switchgrass,Panicum,938,51,Knapp,1985,burned,"Week of Sep 22, 1983",Time Level of Confidence Unknown,1983-09-22T19:00:00.000-05:00,9,1983,5.5,leafN,Leaf Percent Nitrogen,1.28,percent,20,,NA,,4,Unknown,NA,NA
1,traits,102,45,99,553,Konza Prairie Research Natural Area,Konza,39.01,-96.58,Panicum virgatum,switchgrass,Panicum,938,51,Knapp,1985,unburned,1983 Jun 14,Time Level of Confidence Unknown,1983-06-14T19:00:00.000-05:00,6,1983,5.0,leafN,Leaf Percent Nitrogen,2.13,percent,20,,NA,,4,Unknown,NA,NA
1,traits,103,45,99,553,Konza Prairie Research Natural Area,Konza,39.01,-96.58,Panicum virgatum,switchgrass,Panicum,938,51,Knapp,1985,unburned,1983 Jul 14,Time Level of Confidence Unknown,1983-07-14T19:00:00.000-05:00,7,1983,5.0,leafN,Leaf Percent Nitrogen,1.92,percent,20,,NA,,4,Unknown,NA,NA
1,traits,104,45,99,553,Konza Prairie Research Natural Area,Konza,39.01,-96.58,Panicum virgatum,switchgrass,Panicum,938,51,Knapp,1985,unburned,"Week of Aug 6, 1983",Time Level of Confidence Unknown,1983-08-06T19:00:00.000-05:00,8,1983,5.5,leafN,Leaf Percent Nitrogen,1.78,percent,20,,NA,,4,Unknown,NA,NA
1,traits,105,45,99,553,Konza Prairie Research Natural Area,Konza,39.01,-96.58,Panicum virgatum,switchgrass,Panicum,938,51,Knapp,1985,unburned,"Week of Aug 22, 1983",Time Level of Confidence Unknown,1983-08-22T19:00:00.000-05:00,8,1983,5.5,leafN,Leaf Percent Nitrogen,1.39,percent,20,,NA,,4,Unknown,NA,NA
1,traits,106,45,99,553,Konza Prairie Research Natural Area,Konza,39.01,-96.58,Panicum virgatum,switchgrass,Panicum,938,51,Knapp,1985,unburned,"Week of Sep 6, 1983",Time Level of Confidence Unknown,1983-09-06T19:00:00.000-05:00,9,1983,5.5,leafN,Leaf Percent Nitrogen,1.26,percent,20,,NA,,4,Unknown,NA,NA
1,traits,107,45,99,553,Konza Prairie Research Natural Area,Konza,39.01,-96.58,Panicum virgatum,switchgrass,Panicum,938,51,Knapp,1985,unburned,"Week of Sep 22, 1983",Time Level of Confidence Unknown,1983-09-22T19:00:00.000-05:00,9,1983,5.5,leafN,Leaf Percent Nitrogen,1.05,percent,20,,NA,,4,Unknown,NA,NA
1,traits,22093,42,72,733,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,938,3,Kiniry,1999,Switch1,September,Time Level of Confidence Unknown,1995-09-22T19:00:00.000-05:00,9,NA,96.0,fineroot2leaf,ratio of fine root to leaf biomass also 'fine root allocation',2.73,ratio,4,,NA,,4,Alamo,NA,NA
1,traits,21,41,94,1,,Desoto,38.13,-90.55,Panicum virgatum,switchgrass,Panicum,938,51,Skeel,1996,observational,1994 Jun 14,7 PM (America/Chicago),1994-06-14T19:00:00.000-05:00,6,1994,5.0,PN,Photosynthetic rate at ambient CO2(370ppm),22.5,umol CO2 m-2 s-1,5,,NA,,4,Unknown,NA,NA
1,traits,55,41,92,1,Burning Star #5,Desoto,38.13,-90.55,Panicum virgatum,switchgrass,Panicum,938,51,Skeel,1996,observational,"Week of Jul 19, 1994",Time Level of Confidence Unknown,1994-07-19T19:00:00.000-05:00,7,1994,5.5,leafN,Leaf Percent Nitrogen,1.2,percent,5,,NA,,4,Unknown,NA,NA
1,traits,56,41,93,1,Freeman United Coal Mining Company Fidelity Mine No. 11,DuQuoin,37.97,-89.29,Panicum virgatum,switchgrass,Panicum,938,51,Skeel,1996,observational,"Week of Jul 19, 1994",Time Level of Confidence Unknown,1994-07-19T19:00:00.000-05:00,7,1994,5.5,leafN,Leaf Percent Nitrogen,0.9,percent,5,,NA,,4,Unknown,NA,NA
1,traits,57,41,94,1,,Desoto,38.13,-90.55,Panicum virgatum,switchgrass,Panicum,938,51,Skeel,1996,observational,"Week of Jul 19, 1994",Time Level of Confidence Unknown,1994-07-19T19:00:00.000-05:00,7,1994,5.5,leafN,Leaf Percent Nitrogen,1.4,percent,5,,NA,,4,Unknown,NA,NA
1,traits,221,42,72,733,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,938,3,Kiniry,1999,Switch1,1995 Jul 13,Time Level of Confidence Unknown,1995-07-13T19:00:00.000-05:00,7,1995,5.0,leafN,Leaf Percent Nitrogen,0.73,percent,4,,NA,,4,Alamo,NA,NA
1,traits,222,42,72,733,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,938,3,Kiniry,1999,Switch1,1995 Sep 21,Time Level of Confidence Unknown,1995-09-21T19:00:00.000-05:00,9,1995,5.0,leafN,Leaf Percent Nitrogen,0.85,percent,4,,NA,,4,Alamo,NA,NA
1,traits,223,42,72,733,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,938,3,Kiniry,1999,Switch1,1995 May 2,Time Level of Confidence Unknown,1995-05-02T19:00:00.000-05:00,5,1995,5.0,leafN,Leaf Percent Nitrogen,1.95,percent,4,,NA,,4,Alamo,NA,NA
1,traits,224,42,72,733,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,938,3,Kiniry,1999,Switch1,1995 May 27,Time Level of Confidence Unknown,1995-05-27T19:00:00.000-05:00,5,1995,5.0,leafN,Leaf Percent Nitrogen,1.37,percent,4,,NA,,4,Alamo,NA,NA
1,traits,225,42,72,733,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,938,3,Kiniry,1999,Switch1,1995 Jun 13,Time Level of Confidence Unknown,1995-06-13T19:00:00.000-05:00,6,1995,5.0,leafN,Leaf Percent Nitrogen,1.36,percent,4,,NA,,4,Alamo,NA,NA
1,traits,226,42,72,733,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,938,3,Kiniry,1999,Switch1,1995 Jul 10,Time Level of Confidence Unknown,1995-07-10T19:00:00.000-05:00,7,1995,5.0,leafN,Leaf Percent Nitrogen,1.05,percent,4,,NA,,4,Alamo,NA,NA
1,traits,227,42,72,734,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,938,3,Kiniry,1999,Switch2,1995 May 13,Time Level of Confidence Unknown,1995-05-13T19:00:00.000-05:00,5,1995,5.0,leafN,Leaf Percent Nitrogen,1.47,percent,4,,NA,,4,Alamo,NA,NA
1,traits,228,42,72,734,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,938,3,Kiniry,1999,Switch2,1995 Jun 1,Time Level of Confidence Unknown,1995-06-01T19:00:00.000-05:00,6,1995,5.0,leafN,Leaf Percent Nitrogen,0.85,percent,4,,NA,,4,Alamo,NA,NA
1,traits,229,42,72,734,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,938,3,Kiniry,1999,Switch2,1995 Jun 19,Time Level of Confidence Unknown,1995-06-19T19:00:00.000-05:00,6,1995,5.0,leafN,Leaf Percent Nitrogen,0.84,percent,4,,NA,,4,Alamo,NA,NA
1,traits,230,42,72,734,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,938,3,Kiniry,1999,Switch2,1995 Jul 8,Time Level of Confidence Unknown,1995-07-08T19:00:00.000-05:00,7,1995,5.0,leafN,Leaf Percent Nitrogen,0.73,percent,4,,NA,,4,Alamo,NA,NA
1,traits,231,42,72,734,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,938,3,Kiniry,1999,Switch2,1995 Sep 17,Time Level of Confidence Unknown,1995-09-17T19:00:00.000-05:00,9,1995,5.0,leafN,Leaf Percent Nitrogen,0.67,percent,4,,NA,,4,Alamo,NA,NA
1,traits,232,42,72,734,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,938,3,Kiniry,1999,Switch2,1997 Apr 29,Time Level of Confidence Unknown,1997-04-29T19:00:00.000-05:00,4,1997,5.0,leafN,Leaf Percent Nitrogen,1.68,percent,4,,NA,,4,Alamo,NA,NA
1,traits,233,42,72,734,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,938,3,Kiniry,1999,Switch2,1997 May 25,Time Level of Confidence Unknown,1997-05-25T19:00:00.000-05:00,5,1997,5.0,leafN,Leaf Percent Nitrogen,1.19,percent,4,,NA,,4,Alamo,NA,NA
1,traits,234,42,72,734,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,938,3,Kiniry,1999,Switch2,1997 Jun 11,Time Level of Confidence Unknown,1997-06-11T19:00:00.000-05:00,6,1997,5.0,leafN,Leaf Percent Nitrogen,1.05,percent,4,,NA,,4,Alamo,NA,NA
1,traits,235,42,72,734,Grassland Soil & Water Research Laboratory,Temple,31.05,-97.35,Panicum virgatum,switchgrass,Panicum,938,3,Kiniry,1999,Switch2,1997 Jul 6,Time Level of Confidence Unknown,1997-07-06T19:00:00.000-05:00,7,1997,5.0,leafN,Leaf Percent Nitrogen,0.89,percent,4,,NA,,4,Alamo,NA,NA
1,traits,270,9,100,98,Rice University Greenhouse,Houston,29.72,-95.4,Panicum virgatum,switchgrass,Panicum,938,3,Byrd,2000,dry,Season: SON 1995,Time Level of Confidence Unknown,1995-10-30T18:00:00.000-06:00,NA,1995,7.0,SLA,Specific Leaf Area,23.31,m2 kg-1,3,,NA,,4,Alamo,NA,NA
1,traits,271,9,100,98,Rice University Greenhouse,Houston,29.72,-95.4,Panicum virgatum,switchgrass,Panicum,938,6,Byrd,2000,dry,Season: SON 1995,Time Level of Confidence Unknown,1995-10-30T18:00:00.000-06:00,NA,1995,7.0,SLA,Specific Leaf Area,22.52,m2 kg-1,3,,NA,,4,Blackwell,NA,NA
1,traits,272,9,100,98,Rice University Greenhouse,Houston,29.72,-95.4,Panicum virgatum,switchgrass,Panicum,938,9,Byrd,2000,dry,Season: SON 1995,Time Level of Confidence Unknown,1995-10-30T18:00:00.000-06:00,NA,1995,7.0,SLA,Specific Leaf Area,24.21,m2 kg-1,3,,NA,,4,Cathage,NA,NA
1,traits,273,9,100,98,Rice University Greenhouse,Houston,29.72,-95.4,Panicum virgatum,switchgrass,Panicum,938,10,Byrd,2000,dry,Season: SON 1995,Time Level of Confidence Unknown,1995-10-30T18:00:00.000-06:00,NA,1995,7.0,SLA,Specific Leaf Area,23.98,m2 kg-1,3,,NA,,4,Cave-In-Rock,NA,NA
1,traits,274,9,100,100,Rice University Greenhouse,Houston,29.72,-95.4,Panicum virgatum,switchgrass,Panicum,938,10,Byrd,2000,watered,Season: SON 1995,Time Level of Confidence Unknown,1995-10-30T18:00:00.000-06:00,NA,1995,7.0,SLA,Specific Leaf Area,25.13,m2 kg-1,3,,NA,,4,Cave-In-Rock,NA,NA
1,traits,275,9,100,98,Rice University Greenhouse,Houston,29.72,-95.4,Panicum virgatum,switchgrass,Panicum,938,13,Byrd,2000,dry,Season: SON 1995,Time Level of Confidence Unknown,1995-10-30T18:00:00.000-06:00,NA,1995,7.0,SLA,Specific Leaf Area,24.88,m2 kg-1,3,,NA,,4,Forestburg,NA,NA
1,traits,276,9,100,98,Rice University Greenhouse,Houston,29.72,-95.4,Panicum virgatum,switchgrass,Panicum,938,85,Byrd,2000,dry,Season: SON 1995,Time Level of Confidence Unknown,1995-10-30T18:00:00.000-06:00,NA,1995,7.0,SLA,Specific Leaf Area,26.6,m2 kg-1,3,,NA,,4,Greenville,NA,NA
1,traits,277,9,100,98,Rice University Greenhouse,Houston,29.72,-95.4,Panicum virgatum,switchgrass,Panicum,938,19,Byrd,2000,dry,Season: SON 1995,Time Level of Confidence Unknown,1995-10-30T18:00:00.000-06:00,NA,1995,7.0,SLA,Specific Leaf Area,22.99,m2 kg-1,3,,NA,,4,Kanlow,NA,NA
1,traits,278,9,100,98,Rice University Greenhouse,Houston,29.72,-95.4,Panicum virgatum,switchgrass,Panicum,938,32,Byrd,2000,dry,Season: SON 1995,Time Level of Confidence Unknown,1995-10-30T18:00:00.000-06:00,NA,1995,7.0,SLA,Specific Leaf Area,24.88,m2 kg-1,3,,NA,,4,Pathfinder,NA,NA
1,traits,279,9,100,100,Rice University Greenhouse,Houston,29.72,-95.4,Panicum virgatum,switchgrass,Panicum,938,32,Byrd,2000,watered,Season: SON 1995,Time Level of Confidence Unknown,1995-10-30T18:00:00.000-06:00,NA,1995,7.0,SLA,Specific Leaf Area,23.58,m2 kg-1,3,,NA,,4,Pathfinder,NA,NA
1,traits,280,9,100,98,Rice University Greenhouse,Houston,29.72,-95.4,Panicum virgatum,switchgrass,Panicum,938,37,Byrd,2000,dry,Season: SON 1995,Time Level of Confidence Unknown,1995-10-30T18:00:00.000-06:00,NA,1995,7.0,SLA,Specific Leaf Area,24.69,m2 kg-1,3,,NA,,4,Shelter,NA,NA
1,traits,281,9,102,100,St. Michael's College,Colchester,44.5,-72.85,Panicum virgatum,switchgrass,Panicum,938,3,Byrd,2000,watered,"Week of Jun 30, 1997",Time Level of Confidence Unknown,1997-06-30T19:00:00.000-05:00,6,1997,5.5,SLA,Specific Leaf Area,19.57,m2 kg-1,8,,NA,,4,Alamo,NA,NA
1,traits,282,9,102,98,St. Michael's College,Colchester,44.5,-72.85,Panicum virgatum,switchgrass,Panicum,938,3,Byrd,2000,dry,"Week of Jun 30, 1997",Time Level of Confidence Unknown,1997-06-30T19:00:00.000-05:00,6,1997,5.5,SLA,Specific Leaf Area,19.01,m2 kg-1,8,,NA,,4,Alamo,NA,NA
1,traits,283,9,102,100,St. Michael's College,Colchester,44.5,-72.85,Panicum virgatum,switchgrass,Panicum,938,3,Byrd,2000,watered,"Week of Jun 30, 1997",Time Level of Confidence Unknown,1997-06-30T19:00:00.000-05:00,6,1997,5.5,SLA,Specific Leaf Area,23.75,m2 kg-1,8,,NA,,4,Alamo,NA,NA
1,traits,284,9,100,98,Rice University Greenhouse,Houston,29.72,-95.4,Panicum virgatum,switchgrass,Panicum,938,85,Byrd,2000,dry,"Week of Aug 23, 1997",Time Level of Confidence Unknown,1997-08-23T19:00:00.000-05:00,8,1997,5.5,SLA,Specific Leaf Area,24.27,m2 kg-1,8,,NA,,4,Greenville,NA,NA
1,traits,285,9,102,94,St. Michael's College,Colchester,44.5,-72.85,Panicum virgatum,switchgrass,Panicum,938,3,Byrd,2000,0.3 mM N,"Week of Jul 23, 1998",Time Level of Confidence Unknown,1998-07-23T19:00:00.000-05:00,7,1998,5.5,SLA,Specific Leaf Area,24.81,m2 kg-1,4,,NA,,4,Alamo,NA,NA
1,traits,286,9,102,95,St. Michael's College,Colchester,44.5,-72.85,Panicum virgatum,switchgrass,Panicum,938,3,Byrd,2000,1.0 mM N,"Week of Jul 22, 1998",Time Level of Confidence Unknown,1998-07-22T19:00:00.000-05:00,7,1998,5.5,SLA,Specific Leaf Area,25.58,m2 kg-1,4,,NA,,4,Alamo,NA,NA
1,traits,287,9,102,96,St. Michael's College,Colchester,44.5,-72.85,Panicum virgatum,switchgrass,Panicum,938,3,Byrd,2000,10.0 mM N,"Week of Jul 22, 1998",Time Level of Confidence Unknown,1998-07-22T19:00:00.000-05:00,7,1998,5.5,SLA,Specific Leaf Area,22.27,m2 kg-1,4,,NA,,4,Alamo,NA,NA
1,traits,288,9,102,94,St. Michael's College,Colchester,44.5,-72.85,Panicum virgatum,switchgrass,Panicum,938,85,Byrd,2000,0.3 mM N,"Week of Jul 22, 1998",Time Level of Confidence Unknown,1998-07-22T19:00:00.000-05:00,7,1998,5.5,SLA,Specific Leaf Area,26.04,m2 kg-1,4,,NA,,4,Greenville,NA,NA
1,traits,289,9,102,95,St. Michael's College,Colchester,44.5,-72.85,Panicum virgatum,switchgrass,Panicum,938,85,Byrd,2000,1.0 mM N,"Week of Jul 22, 1998",Time Level of Confidence Unknown,1998-07-22T19:00:00.000-05:00,7,1998,5.5,SLA,Specific Leaf Area,27.86,m2 kg-1,4,,NA,,4,Greenville,NA,NA
1,traits,290,9,102,96,St. Michael's College,Colchester,44.5,-72.85,Panicum virgatum,switchgrass,Panicum,938,85,Byrd,2000,10.0 mM N,"Week of Jul 22, 1998",Time Level of Confidence Unknown,1998-07-22T19:00:00.000-05:00,7,1998,5.5,SLA,Specific Leaf Area,25.32,m2 kg-1,4,,NA,,4,Greenville,NA,NA
1,traits,291,9,100,98,Rice University Greenhouse,Houston,29.72,-95.4,Panicum virgatum,switchgrass,Panicum,938,9,Byrd,2000,dry,Season: SON 1995,Time Level of Confidence Unknown,1995-10-30T18:00:00.000-06:00,NA,1995,7.0,WUE,Water Use Efficiency,5.55,g plant biomass kg-1 H2O transpired,3,,NA,,4,Cathage,NA,NA
1,traits,292,9,100,98,Rice University Greenhouse,Houston,29.72,-95.4,Panicum virgatum,switchgrass,Panicum,938,3,Byrd,2000,dry,Season: SON 1995,Time Level of Confidence Unknown,1995-10-30T18:00:00.000-06:00,NA,1995,7.0,WUE,Water Use Efficiency,5.9,g plant biomass kg-1 H2O transpired,3,,NA,,4,Alamo,NA,NA
1,traits,293,9,100,98,Rice University Greenhouse,Houston,29.72,-95.4,Panicum virgatum,switchgrass,Panicum,938,6,Byrd,2000,dry,Season: SON 1995,Time Level of Confidence Unknown,1995-10-30T18:00:00.000-06:00,NA,1995,7.0,WUE,Water Use Efficiency,5.5,g plant biomass kg-1 H2O transpired,3,,NA,,4,Blackwell,NA,NA
1,traits,294,9,100,98,Rice University Greenhouse,Houston,29.72,-95.4,Panicum virgatum,switchgrass,Panicum,938,10,Byrd,2000,dry,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,1995-10-30T18:00:00.000-06:00,NA,NA,6.5,WUE,Water Use Efficiency,5.34,g plant biomass kg-1 H2O transpired,3,,NA,,4,Cave-In-Rock,NA,NA
1,traits,295,9,100,100,Rice University Greenhouse,Houston,29.72,-95.4,Panicum virgatum,switchgrass,Panicum,938,10,Byrd,2000,watered,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,1995-10-30T18:00:00.000-06:00,NA,NA,6.5,WUE,Water Use Efficiency,5.08,g plant biomass kg-1 H2O transpired,3,,NA,,4,Cave-In-Rock,NA,NA
1,traits,296,9,100,98,Rice University Greenhouse,Houston,29.72,-95.4,Panicum virgatum,switchgrass,Panicum,938,13,Byrd,2000,dry,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,1995-10-30T18:00:00.000-06:00,NA,NA,6.5,WUE,Water Use Efficiency,4.68,g plant biomass kg-1 H2O transpired,3,,NA,,4,Forestburg,NA,NA
1,traits,297,9,100,98,Rice University Greenhouse,Houston,29.72,-95.4,Panicum virgatum,switchgrass,Panicum,938,85,Byrd,2000,dry,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,1995-10-30T18:00:00.000-06:00,NA,NA,6.5,WUE,Water Use Efficiency,4.74,g plant biomass kg-1 H2O transpired,3,,NA,,4,Greenville,NA,NA
1,traits,298,9,100,98,Rice University Greenhouse,Houston,29.72,-95.4,Panicum virgatum,switchgrass,Panicum,938,19,Byrd,2000,dry,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,1995-10-30T18:00:00.000-06:00,NA,NA,6.5,WUE,Water Use Efficiency,5.6,g plant biomass kg-1 H2O transpired,3,,NA,,4,Kanlow,NA,NA
1,traits,299,9,100,98,Rice University Greenhouse,Houston,29.72,-95.4,Panicum virgatum,switchgrass,Panicum,938,32,Byrd,2000,dry,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,1995-10-30T18:00:00.000-06:00,NA,NA,6.5,WUE,Water Use Efficiency,5.15,g plant biomass kg-1 H2O transpired,3,,NA,,4,Pathfinder,NA,NA
1,traits,300,9,100,100,Rice University Greenhouse,Houston,29.72,-95.4,Panicum virgatum,switchgrass,Panicum,938,32,Byrd,2000,watered,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,1995-10-30T18:00:00.000-06:00,NA,NA,6.5,WUE,Water Use Efficiency,5.33,g plant biomass kg-1 H2O transpired,3,,NA,,4,Pathfinder,NA,NA
1,traits,301,9,100,98,Rice University Greenhouse,Houston,29.72,-95.4,Panicum virgatum,switchgrass,Panicum,938,37,Byrd,2000,dry,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,1995-10-30T18:00:00.000-06:00,NA,NA,6.5,WUE,Water Use Efficiency,5.08,g plant biomass kg-1 H2O transpired,3,,NA,,4,Shelter,NA,NA
